prefix,value_label,value_label_split,value
dbpprop,aiaw,['aiaw'],http://dbpedia.org/property/aiaw
dbpprop,airCond.BusFare,"['air', 'Cond', 'Bus', 'Fare']",http://dbpedia.org/property/airCond.BusFare
dbpprop,airLightResource,"['air', 'Light', 'Resource']",http://dbpedia.org/property/airLightResource
dbpprop,aircraftDamage,"['aircraft', 'Damage']",http://dbpedia.org/property/aircraftDamage
dbpprop,aircraftRegistration,"['aircraft', 'Registration']",http://dbpedia.org/property/aircraftRegistration
dbpprop,airflow,['airflow'],http://dbpedia.org/property/airflow
dbpprop,airlines,['airlines'],http://dbpedia.org/property/airlines
dbpprop,aiteStadium,"['aite', 'Stadium']",http://dbpedia.org/property/aiteStadium
dbpprop,albumScores,"['album', 'Scores']",http://dbpedia.org/property/albumScores
dbpprop,alcoholByVolume,"['alcohol', 'By', 'Volume']",http://dbpedia.org/property/alcoholByVolume
dbpprop,alesamount,['alesamount'],http://dbpedia.org/property/alesamount
dbpprop,alias(es),"['alias', 'es']",http://dbpedia.org/property/alias(es)
dbpprop,aliase,['aliase'],http://dbpedia.org/property/aliase
dbpprop,aliastitle,['aliastitle'],http://dbpedia.org/property/aliastitle
dbpprop,alignr,['alignr'],http://dbpedia.org/property/alignr
dbpprop,alignright,['alignright'],http://dbpedia.org/property/alignright
dbpprop,alimentation,['alimentation'],http://dbpedia.org/property/alimentation
dbpprop,alineaciónCaption,"['alineaci', 'n', 'Caption']",http://dbpedia.org/property/alineaciónCaption
dbpprop,alineaciónImage,"['alineaci', 'n', 'Image']",http://dbpedia.org/property/alineaciónImage
dbpprop,alineaciónTexto,"['alineaci', 'n', 'Texto']",http://dbpedia.org/property/alineaciónTexto
dbpprop,allMusicAndAllLyrics,"['all', 'Music', 'And', 'All', 'Lyrics']",http://dbpedia.org/property/allMusicAndAllLyrics
dbpprop,allProducer,"['all', 'Producer']",http://dbpedia.org/property/allProducer
dbpprop,allSongsWritingBy,"['all', 'Songs', 'Writing', 'By']",http://dbpedia.org/property/allSongsWritingBy
dbpprop,alliedVillages,"['allied', 'Villages']",http://dbpedia.org/property/alliedVillages
dbpprop,allsvenskanchampion,['allsvenskanchampion'],http://dbpedia.org/property/allsvenskanchampion
dbpprop,almaMaer,"['alma', 'Maer']",http://dbpedia.org/property/almaMaer
dbpprop,almaMaster,"['alma', 'Master']",http://dbpedia.org/property/almaMaster
dbpprop,almaMat,"['alma', 'Mat']",http://dbpedia.org/property/almaMat
dbpprop,almaMatre,"['alma', 'Matre']",http://dbpedia.org/property/almaMatre
dbpprop,almaeMatre,"['almae', 'Matre']",http://dbpedia.org/property/almaeMatre
dbpprop,almunus,['almunus'],http://dbpedia.org/property/almunus
dbpprop,alnessAcademyNews,"['alness', 'Academy', 'News']",http://dbpedia.org/property/alnessAcademyNews
dbpprop,alsoKnownAn,"['also', 'Known', 'An']",http://dbpedia.org/property/alsoKnownAn
dbpprop,alsoKnownAs(a.k.a),"['also', 'Known', 'As']",http://dbpedia.org/property/alsoKnownAs(a.k.a)
dbpprop,altBay,"['alt', 'Bay']",http://dbpedia.org/property/altBay
dbpprop,altCompany,"['alt', 'Company']",http://dbpedia.org/property/altCompany
dbpprop,altLogo,"['alt', 'Logo']",http://dbpedia.org/property/altLogo
dbpprop,altPublishDate,"['alt', 'Publish', 'Date']",http://dbpedia.org/property/altPublishDate
dbpprop,altcaption,['altcaption'],http://dbpedia.org/property/altcaption
dbpprop,alteernalteNames,"['alteernalte', 'Names']",http://dbpedia.org/property/alteernalteNames
dbpprop,alternateSpelling,"['alternate', 'Spelling']",http://dbpedia.org/property/alternateSpelling
dbpprop,alternateSpellings,"['alternate', 'Spellings']",http://dbpedia.org/property/alternateSpellings
dbpprop,alternatetitle,['alternatetitle'],http://dbpedia.org/property/alternatetitle
dbpprop,alternativanzeigeGemeindename,"['alternativanzeige', 'Gemeindename']",http://dbpedia.org/property/alternativanzeigeGemeindename
dbpprop,alternativeColors,"['alternative', 'Colors']",http://dbpedia.org/property/alternativeColors
dbpprop,alternativeSpellings,"['alternative', 'Spellings']",http://dbpedia.org/property/alternativeSpellings
dbpprop,alternativeTitle,"['alternative', 'Title']",http://dbpedia.org/property/alternativeTitle
dbpprop,alternativkarte,['alternativkarte'],http://dbpedia.org/property/alternativkarte
dbpprop,altitle,['altitle'],http://dbpedia.org/property/altitle
dbpprop,altitude(meters),"['altitude', 'meters']",http://dbpedia.org/property/altitude(meters)
dbpprop,altro,['altro'],http://dbpedia.org/property/altro
dbpprop,altseasonLink,"['altseason', 'Link']",http://dbpedia.org/property/altseasonLink
dbpprop,altseasonYear,"['altseason', 'Year']",http://dbpedia.org/property/altseasonYear
dbpprop,alttMini,"['altt', 'Mini']",http://dbpedia.org/property/alttMini
dbpprop,alumniBlog,"['alumni', 'Blog']",http://dbpedia.org/property/alumniBlog
dbpprop,alzgeneGeneid,"['alzgene', 'Geneid']",http://dbpedia.org/property/alzgeneGeneid
dbpprop,alzgenePolyid,"['alzgene', 'Polyid']",http://dbpedia.org/property/alzgenePolyid
dbpprop,amDecwin,"['am', 'Decwin']",http://dbpedia.org/property/amDecwin
dbpprop,amNc,"['am', 'Nc']",http://dbpedia.org/property/amNc
dbpprop,amaActiveYears,"['ama', 'Active', 'Years']",http://dbpedia.org/property/amaActiveYears
dbpprop,amaChampionships,"['ama', 'Championships']",http://dbpedia.org/property/amaChampionships
dbpprop,amaManufacturers,"['ama', 'Manufacturers']",http://dbpedia.org/property/amaManufacturers
dbpprop,amateurClub,"['amateur', 'Club']",http://dbpedia.org/property/amateurClub
dbpprop,amateurteams,['amateurteams'],http://dbpedia.org/property/amateurteams
dbpprop,ambulancesAls,"['ambulances', 'Als']",http://dbpedia.org/property/ambulancesAls
dbpprop,amfWWorldCupApps,"['amf', 'W', 'World', 'Cup', 'Apps']",http://dbpedia.org/property/amfWWorldCupApps
dbpprop,amfWWorldCupBest,"['amf', 'W', 'World', 'Cup', 'Best']",http://dbpedia.org/property/amfWWorldCupBest
dbpprop,amfWWorldCupFirst,"['amf', 'W', 'World', 'Cup', 'First']",http://dbpedia.org/property/amfWWorldCupFirst
dbpprop,amgMovie,"['amg', 'Movie']",http://dbpedia.org/property/amgMovie
dbpprop,amountOfStudents,"['amount', 'Of', 'Students']",http://dbpedia.org/property/amountOfStudents
dbpprop,anainspiration,['anainspiration'],http://dbpedia.org/property/anainspiration
dbpprop,analysts,['analysts'],http://dbpedia.org/property/analysts
dbpprop,anavetcups,['anavetcups'],http://dbpedia.org/property/anavetcups
dbpprop,ancienName,"['ancien', 'Name']",http://dbpedia.org/property/ancienName
dbpprop,anfahrzugkraft,['anfahrzugkraft'],http://dbpedia.org/property/anfahrzugkraft
dbpprop,angleOfAttack,"['angle', 'Of', 'Attack']",http://dbpedia.org/property/angleOfAttack
dbpprop,angleOfDeparture,"['angle', 'Of', 'Departure']",http://dbpedia.org/property/angleOfDeparture
dbpprop,animaltype,['animaltype'],http://dbpedia.org/property/animaltype
dbpprop,animationSv,"['animation', 'Sv']",http://dbpedia.org/property/animationSv
dbpprop,animator(s),['animator'],http://dbpedia.org/property/animator(s)
dbpprop,ann.Budget,"['ann', 'Budget']",http://dbpedia.org/property/ann.Budget
dbpprop,announced,['announced'],http://dbpedia.org/property/announced
dbpprop,announcedDate,"['announced', 'Date']",http://dbpedia.org/property/announcedDate
dbpprop,annualCapacity,"['annual', 'Capacity']",http://dbpedia.org/property/annualCapacity
dbpprop,annualMagazine,"['annual', 'Magazine']",http://dbpedia.org/property/annualMagazine
dbpprop,annualProduction,"['annual', 'Production']",http://dbpedia.org/property/annualProduction
dbpprop,annualRainfallMm,"['annual', 'Rainfall', 'Mm']",http://dbpedia.org/property/annualRainfallMm
dbpprop,anthem2Title,"['anthem', 'Title']",http://dbpedia.org/property/anthem2Title
dbpprop,any,['any'],http://dbpedia.org/property/any
dbpprop,apPerStudent,"['ap', 'Per', 'Student']",http://dbpedia.org/property/apPerStudent
dbpprop,apastronMicroparsec,"['apastron', 'Microparsec']",http://dbpedia.org/property/apastronMicroparsec
dbpprop,apelido,['apelido'],http://dbpedia.org/property/apelido
dbpprop,apfaChampionships,"['apfa', 'Championships']",http://dbpedia.org/property/apfaChampionships
dbpprop,appearancesg,['appearancesg'],http://dbpedia.org/property/appearancesg
dbpprop,appearedIn,"['appeared', 'In']",http://dbpedia.org/property/appearedIn
dbpprop,appellations,['appellations'],http://dbpedia.org/property/appellations
dbpprop,appmag8Passband,"['appmag', 'Passband']",http://dbpedia.org/property/appmag8Passband
dbpprop,appointments,['appointments'],http://dbpedia.org/property/appointments
dbpprop,approach,['approach'],http://dbpedia.org/property/approach
dbpprop,approvals,['approvals'],http://dbpedia.org/property/approvals
dbpprop,approvedBudget,"['approved', 'Budget']",http://dbpedia.org/property/approvedBudget
dbpprop,approximateNumberOfBandMembers,"['approximate', 'Number', 'Of', 'Band', 'Members']",http://dbpedia.org/property/approximateNumberOfBandMembers
dbpprop,aqueductName,"['aqueduct', 'Name']",http://dbpedia.org/property/aqueductName
dbpprop,arcadeBoard,"['arcade', 'Board']",http://dbpedia.org/property/arcadeBoard
dbpprop,architecT,"['architec', 'T']",http://dbpedia.org/property/architecT
dbpprop,architecte,['architecte'],http://dbpedia.org/property/architecte
dbpprop,architecturE,"['architectur', 'E']",http://dbpedia.org/property/architecturE
dbpprop,architecturalHeight,"['architectural', 'Height']",http://dbpedia.org/property/architecturalHeight
dbpprop,architecturalStlye,"['architectural', 'Stlye']",http://dbpedia.org/property/architecturalStlye
dbpprop,architecturalStyle(s),"['architectural', 'Style']",http://dbpedia.org/property/architecturalStyle(s)
dbpprop,architectureName,"['architecture', 'Name']",http://dbpedia.org/property/architectureName
dbpprop,archivedateCourtopinions,"['archivedate', 'Courtopinions']",http://dbpedia.org/property/archivedateCourtopinions
dbpprop,archiveurlCourtopinions,"['archiveurl', 'Courtopinions']",http://dbpedia.org/property/archiveurlCourtopinions
dbpprop,archrival,['archrival'],http://dbpedia.org/property/archrival
dbpprop,area1Note,"['area', 'Note']",http://dbpedia.org/property/area1Note
dbpprop,areaDean,"['area', 'Dean']",http://dbpedia.org/property/areaDean
dbpprop,areaOfLaw,"['area', 'Of', 'Law']",http://dbpedia.org/property/areaOfLaw
dbpprop,areaOfServices,"['area', 'Of', 'Services']",http://dbpedia.org/property/areaOfServices
dbpprop,areaOfStudy,"['area', 'Of', 'Study']",http://dbpedia.org/property/areaOfStudy
dbpprop,areaPlanted,"['area', 'Planted']",http://dbpedia.org/property/areaPlanted
dbpprop,areaPopulationEstimate,"['area', 'Population', 'Estimate']",http://dbpedia.org/property/areaPopulationEstimate
dbpprop,areaServer,"['area', 'Server']",http://dbpedia.org/property/areaServer
dbpprop,areaServered,"['area', 'Servered']",http://dbpedia.org/property/areaServered
dbpprop,areaState,"['area', 'State']",http://dbpedia.org/property/areaState
dbpprop,areaYear,"['area', 'Year']",http://dbpedia.org/property/areaYear
dbpprop,areasOfInterests,"['areas', 'Of', 'Interests']",http://dbpedia.org/property/areasOfInterests
dbpprop,arenaLink,"['arena', 'Link']",http://dbpedia.org/property/arenaLink
dbpprop,argueddate,['argueddate'],http://dbpedia.org/property/argueddate
dbpprop,arguedyear,['arguedyear'],http://dbpedia.org/property/arguedyear
dbpprop,arizonaZoologicalSocietyPresident,"['arizona', 'Zoological', 'Society', 'President']",http://dbpedia.org/property/arizonaZoologicalSocietyPresident
dbpprop,armedForcesFullName,"['armed', 'Forces', 'Full', 'Name']",http://dbpedia.org/property/armedForcesFullName
dbpprop,armenian,['armenian'],http://dbpedia.org/property/armenian
dbpprop,arrondisement,['arrondisement'],http://dbpedia.org/property/arrondisement
dbpprop,artDirectorTitle,"['art', 'Director', 'Title']",http://dbpedia.org/property/artDirectorTitle
dbpprop,artStyle,"['art', 'Style']",http://dbpedia.org/property/artStyle
dbpprop,artWhitneyHoustonIst,"['art', 'Whitney', 'Houston', 'Ist']",http://dbpedia.org/property/artWhitneyHoustonIst
dbpprop,artistManagement,"['artist', 'Management']",http://dbpedia.org/property/artistManagement
dbpprop,artistasRelacionados,"['artistas', 'Relacionados']",http://dbpedia.org/property/artistasRelacionados
dbpprop,artisticBeginning,"['artistic', 'Beginning']",http://dbpedia.org/property/artisticBeginning
dbpprop,artisticassociate,['artisticassociate'],http://dbpedia.org/property/artisticassociate
dbpprop,artsTaught,"['arts', 'Taught']",http://dbpedia.org/property/artsTaught
dbpprop,ascendants,['ascendants'],http://dbpedia.org/property/ascendants
dbpprop,asdukeOf,"['asduke', 'Of']",http://dbpedia.org/property/asdukeOf
dbpprop,asia,['asia'],http://dbpedia.org/property/asia
dbpprop,asistantDean,"['asistant', 'Dean']",http://dbpedia.org/property/asistantDean
dbpprop,assdiploma,['assdiploma'],http://dbpedia.org/property/assdiploma
dbpprop,assetClass,"['asset', 'Class']",http://dbpedia.org/property/assetClass
dbpprop,assignments,['assignments'],http://dbpedia.org/property/assignments
dbpprop,assis.Head(academics),"['assis', 'Head', 'academics']",http://dbpedia.org/property/assis.Head(academics)
dbpprop,assis.Head(admini),"['assis', 'Head', 'admini']",http://dbpedia.org/property/assis.Head(admini)
dbpprop,assis.Head(domestics),"['assis', 'Head', 'domestics']",http://dbpedia.org/property/assis.Head(domestics)
dbpprop,assistantCaptain,"['assistant', 'Captain']",http://dbpedia.org/property/assistantCaptain
 , , ,http://dbpedia.org/property/assistantCoach/goalkeeperCoach
 , , ,http://dbpedia.org/property/assistantCoach/strengthCoach
dbpprop,assistantDirectedBy,"['assistant', 'Directed', 'By']",http://dbpedia.org/property/assistantDirectedBy
 , , ,http://dbpedia.org/property/assistantDirector/principal
dbpprop,assistantHead(s),"['assistant', 'Head']",http://dbpedia.org/property/assistantHead(s)
dbpprop,assistantHeadsOfSchool,"['assistant', 'Heads', 'Of', 'School']",http://dbpedia.org/property/assistantHeadsOfSchool
 , , ,http://dbpedia.org/property/assistantMaintenance/FacilitiesDirector
dbpprop,assistantPrincipalLabel,"['assistant', 'Principal', 'Label']",http://dbpedia.org/property/assistantPrincipalLabel
dbpprop,assistantProducer,"['assistant', 'Producer']",http://dbpedia.org/property/assistantProducer
dbpprop,assistantProfessor,"['assistant', 'Professor']",http://dbpedia.org/property/assistantProfessor
dbpprop,assistantReferee,"['assistant', 'Referee']",http://dbpedia.org/property/assistantReferee
dbpprop,assistantSuperintendentOfPersonnelAndPlanning,"['assistant', 'Superintendent', 'Of', 'Personnel', 'And', 'Planning']",http://dbpedia.org/property/assistantSuperintendentOfPersonnelAndPlanning
dbpprop,assistantSupperintendentOfStudentLearning,"['assistant', 'Supperintendent', 'Of', 'Student', 'Learning']",http://dbpedia.org/property/assistantSupperintendentOfStudentLearning
dbpprop,assistantToTheDean,"['assistant', 'To', 'The', 'Dean']",http://dbpedia.org/property/assistantToTheDean
dbpprop,assistantWriter,"['assistant', 'Writer']",http://dbpedia.org/property/assistantWriter
dbpprop,assistantdean,['assistantdean'],http://dbpedia.org/property/assistantdean
dbpprop,assistantpriest,['assistantpriest'],http://dbpedia.org/property/assistantpriest
dbpprop,assistantreferee,['assistantreferee'],http://dbpedia.org/property/assistantreferee
dbpprop,assocCoach,"['assoc', 'Coach']",http://dbpedia.org/property/assocCoach
dbpprop,assoccityeditor,['assoccityeditor'],http://dbpedia.org/property/assoccityeditor
dbpprop,associateAlbum,"['associate', 'Album']",http://dbpedia.org/property/associateAlbum
dbpprop,associateDean(academic),"['associate', 'Dean', 'academic']",http://dbpedia.org/property/associateDean(academic)
dbpprop,associateDean(clinic),"['associate', 'Dean', 'clinic']",http://dbpedia.org/property/associateDean(clinic)
dbpprop,associateDean(residency),"['associate', 'Dean', 'residency']",http://dbpedia.org/property/associateDean(residency)
dbpprop,associateEditors,"['associate', 'Editors']",http://dbpedia.org/property/associateEditors
dbpprop,associateJustice,"['associate', 'Justice']",http://dbpedia.org/property/associateJustice
dbpprop,associateProfessor,"['associate', 'Professor']",http://dbpedia.org/property/associateProfessor
dbpprop,associatedAct(s),"['associated', 'Act']",http://dbpedia.org/property/associatedAct(s)
dbpprop,associatedPeople,"['associated', 'People']",http://dbpedia.org/property/associatedPeople
dbpprop,associatedPeople&Acts,"['associated', 'People', 'Acts']",http://dbpedia.org/property/associatedPeople&Acts
dbpprop,associatedPersons,"['associated', 'Persons']",http://dbpedia.org/property/associatedPersons
dbpprop,associatepastor,['associatepastor'],http://dbpedia.org/property/associatepastor
dbpprop,associatesDegree,"['associates', 'Degree']",http://dbpedia.org/property/associatesDegree
dbpprop,associationType,"['association', 'Type']",http://dbpedia.org/property/associationType
dbpprop,associativePrincipals,"['associative', 'Principals']",http://dbpedia.org/property/associativePrincipals
dbpprop,assref,['assref'],http://dbpedia.org/property/assref
dbpprop,assref1nat,"['assref', 'nat']",http://dbpedia.org/property/assref1nat
dbpprop,assref2nat,"['assref', 'nat']",http://dbpedia.org/property/assref2nat
dbpprop,asst.Coach,"['asst', 'Coach']",http://dbpedia.org/property/asst.Coach
dbpprop,asst.Commissioner,"['asst', 'Commissioner']",http://dbpedia.org/property/asst.Commissioner
 , , ,http://dbpedia.org/property/asst.Principal/athleticDirector
dbpprop,asstDirector,"['asst', 'Director']",http://dbpedia.org/property/asstDirector
dbpprop,asstPropForEditing,"['asst', 'Prop', 'For', 'Editing']",http://dbpedia.org/property/asstPropForEditing
dbpprop,asstitle,['asstitle'],http://dbpedia.org/property/asstitle
dbpprop,asststudentcoach,['asststudentcoach'],http://dbpedia.org/property/asststudentcoach
dbpprop,astPrincipals,"['ast', 'Principals']",http://dbpedia.org/property/astPrincipals
dbpprop,atconlosses,['atconlosses'],http://dbpedia.org/property/atconlosses
dbpprop,atconties,['atconties'],http://dbpedia.org/property/atconties
dbpprop,atconwins,['atconwins'],http://dbpedia.org/property/atconwins
dbpprop,athletename,['athletename'],http://dbpedia.org/property/athletename
dbpprop,athleticAirector,"['athletic', 'Airector']",http://dbpedia.org/property/athleticAirector
dbpprop,athleticNickname,"['athletic', 'Nickname']",http://dbpedia.org/property/athleticNickname
dbpprop,athleticTrainer,"['athletic', 'Trainer']",http://dbpedia.org/property/athleticTrainer
dbpprop,athleticTrainer(s),"['athletic', 'Trainer']",http://dbpedia.org/property/athleticTrainer(s)
dbpprop,atlseed,['atlseed'],http://dbpedia.org/property/atlseed
dbpprop,atms,['atms'],http://dbpedia.org/property/atms
dbpprop,atrium,['atrium'],http://dbpedia.org/property/atrium
dbpprop,atry,['atry'],http://dbpedia.org/property/atry
dbpprop,attachedDirector,"['attached', 'Director']",http://dbpedia.org/property/attachedDirector
dbpprop,attachedOrganizations,"['attached', 'Organizations']",http://dbpedia.org/property/attachedOrganizations
dbpprop,attendees,['attendees'],http://dbpedia.org/property/attendees
dbpprop,attutude,['attutude'],http://dbpedia.org/property/attutude
dbpprop,audDamage,"['aud', 'Damage']",http://dbpedia.org/property/audDamage
dbpprop,audienceEstimated,"['audience', 'Estimated']",http://dbpedia.org/property/audienceEstimated
